user_id,app_name,category,app_type,activity_type,timestamp,details
a8aebb24-40b5-44f9-92bf-d0ef845afdb0,App3,Category3,Malware,crash,2024-02-10 05:10:22,App App3 from category Category3 crashed on user a8aebb24-40b5-44f9-92bf-d0ef845afdb0's device.
5b4fa330-2522-498c-befe-827f02386912,App4,Category4,Benign,install,2024-05-31 01:32:55,User 5b4fa330-2522-498c-befe-827f02386912 installed App4 from category Category4.
a7744d42-199b-4776-bc76-f4a9365bae61,App3,Category3,Malware,crash,2024-03-24 07:59:18,App App3 from category Category3 crashed on user a7744d42-199b-4776-bc76-f4a9365bae61's device.
b055662e-9b58-42ce-8057-d313c47a17e2,App2,Category2,Benign,update,2024-03-15 15:23:59,User b055662e-9b58-42ce-8057-d313c47a17e2 updated App2 from category Category2.
772b752c-9be4-4595-bf0f-6eceadb7018d,App5,Category5,Malware,uninstall,2024-02-25 18:59:35,User 772b752c-9be4-4595-bf0f-6eceadb7018d uninstalled App5 from category Category5.
27bc0bf1-1794-44bc-9b75-e1bed0a95056,App2,Category2,Benign,install,2024-03-04 03:45:53,User 27bc0bf1-1794-44bc-9b75-e1bed0a95056 installed App2 from category Category2.
11a6a571-eb66-48e5-96b9-b8bd54dec7a7,App5,Category5,Malware,open,2024-03-29 16:01:54,User 11a6a571-eb66-48e5-96b9-b8bd54dec7a7 opened App5 from category Category5.
5b5a8644-501a-4a58-98ec-0c49d8249c96,App5,Category5,Malware,open,2024-06-04 22:18:26,User 5b5a8644-501a-4a58-98ec-0c49d8249c96 opened App5 from category Category5.
cd3ef99c-47d9-4969-b5e2-7c6df7aa8dce,App2,Category2,Benign,uninstall,2024-04-24 10:53:39,User cd3ef99c-47d9-4969-b5e2-7c6df7aa8dce uninstalled App2 from category Category2.
a73c6886-0e17-44cf-a41a-878b9f72cc15,App5,Category5,Malware,update,2024-06-03 10:43:35,User a73c6886-0e17-44cf-a41a-878b9f72cc15 updated App5 from category Category5.
3ce4088e-993a-4eaf-897d-9283ac679d7c,App5,Category5,Malware,open,2024-03-18 08:19:54,User 3ce4088e-993a-4eaf-897d-9283ac679d7c opened App5 from category Category5.
6ff835ef-bdec-4703-bc5c-e6bc720201e0,App4,Category4,Benign,install,2024-03-29 10:39:22,User 6ff835ef-bdec-4703-bc5c-e6bc720201e0 installed App4 from category Category4.
58b6b08b-9b94-45b5-a91b-fbdddc129046,App3,Category3,Malware,crash,2024-01-05 09:03:07,App App3 from category Category3 crashed on user 58b6b08b-9b94-45b5-a91b-fbdddc129046's device.
e1517ccd-e04e-4cec-816b-ccb37e98f32a,App3,Category3,Malware,uninstall,2024-04-12 15:30:27,User e1517ccd-e04e-4cec-816b-ccb37e98f32a uninstalled App3 from category Category3.
ba222171-b78d-43c3-bc04-b8ad1409f8f0,App1,Category1,Malware,uninstall,2024-04-23 04:06:55,User ba222171-b78d-43c3-bc04-b8ad1409f8f0 uninstalled App1 from category Category1.
4d1c10af-035c-470b-a289-b19654f137fd,App4,Category4,Benign,install,2024-06-05 01:47:20,User 4d1c10af-035c-470b-a289-b19654f137fd installed App4 from category Category4.
042271d3-1275-47cc-abaf-e6559aeabc57,App5,Category5,Malware,uninstall,2024-01-20 16:43:35,User 042271d3-1275-47cc-abaf-e6559aeabc57 uninstalled App5 from category Category5.
25b32375-13ea-42bb-a599-7653a45e6112,App1,Category1,Malware,uninstall,2024-05-17 19:22:47,User 25b32375-13ea-42bb-a599-7653a45e6112 uninstalled App1 from category Category1.
84fdcea6-baa2-4781-a842-8d4eb6c741ef,App5,Category5,Malware,uninstall,2024-01-21 01:34:11,User 84fdcea6-baa2-4781-a842-8d4eb6c741ef uninstalled App5 from category Category5.
3db01ba3-612c-456f-8c66-bcd3a7275ea2,App1,Category1,Malware,crash,2024-03-23 01:01:01,App App1 from category Category1 crashed on user 3db01ba3-612c-456f-8c66-bcd3a7275ea2's device.
26df7ba2-744d-45f9-b96c-e67955215e40,App3,Category3,Malware,update,2024-04-23 12:27:39,User 26df7ba2-744d-45f9-b96c-e67955215e40 updated App3 from category Category3.
159b4be1-e4d6-49ab-91a7-1db28d2ade07,App5,Category5,Malware,uninstall,2024-03-10 20:33:51,User 159b4be1-e4d6-49ab-91a7-1db28d2ade07 uninstalled App5 from category Category5.
5c1bab40-35a8-44fb-8799-f982134dd526,App4,Category4,Benign,uninstall,2024-02-07 10:28:04,User 5c1bab40-35a8-44fb-8799-f982134dd526 uninstalled App4 from category Category4.
85dad03b-2c29-4daf-947d-8c3efd464ec9,App1,Category1,Malware,crash,2024-05-14 04:40:25,App App1 from category Category1 crashed on user 85dad03b-2c29-4daf-947d-8c3efd464ec9's device.
bc553956-0b23-494e-9491-847967e488e5,App4,Category4,Benign,uninstall,2024-05-07 16:55:14,User bc553956-0b23-494e-9491-847967e488e5 uninstalled App4 from category Category4.
fd569817-5684-4273-af64-0c1e2b6556ea,App3,Category3,Malware,open,2024-06-05 16:24:57,User fd569817-5684-4273-af64-0c1e2b6556ea opened App3 from category Category3.
c251cd56-58c3-4268-9bd2-ed5c272ef2ad,App3,Category3,Malware,uninstall,2024-06-13 13:10:19,User c251cd56-58c3-4268-9bd2-ed5c272ef2ad uninstalled App3 from category Category3.
a1c0833b-91a4-4b28-8e73-4d19128832db,App3,Category3,Malware,install,2024-05-07 13:06:28,User a1c0833b-91a4-4b28-8e73-4d19128832db installed App3 from category Category3.
7a9b6b7d-39bd-43be-9850-ce394db7ab46,App4,Category4,Benign,crash,2024-03-14 01:17:45,App App4 from category Category4 crashed on user 7a9b6b7d-39bd-43be-9850-ce394db7ab46's device.
f6558f13-3819-44b9-906b-f4b6ee1e042a,App5,Category5,Malware,install,2024-04-27 03:13:31,User f6558f13-3819-44b9-906b-f4b6ee1e042a installed App5 from category Category5.
3536f675-c391-4ee2-b6c8-06e1d5d21ba0,App1,Category1,Malware,install,2024-02-22 14:34:20,User 3536f675-c391-4ee2-b6c8-06e1d5d21ba0 installed App1 from category Category1.
1797b109-58bd-491d-9447-abfee863b475,App5,Category5,Malware,crash,2024-01-16 21:46:18,App App5 from category Category5 crashed on user 1797b109-58bd-491d-9447-abfee863b475's device.
af4dd32d-c9a7-4d92-bb5f-dc0e4a784c8e,App5,Category5,Malware,update,2024-05-15 00:40:42,User af4dd32d-c9a7-4d92-bb5f-dc0e4a784c8e updated App5 from category Category5.
2deb336a-7457-4860-a012-ed29bf29ca83,App1,Category1,Malware,install,2024-03-16 05:56:06,User 2deb336a-7457-4860-a012-ed29bf29ca83 installed App1 from category Category1.
411d4a60-5543-4ece-8e48-a9d03eb1f4b8,App4,Category4,Benign,uninstall,2024-03-04 17:57:49,User 411d4a60-5543-4ece-8e48-a9d03eb1f4b8 uninstalled App4 from category Category4.
d0102927-8842-4174-a4e8-6628194101d7,App4,Category4,Benign,install,2024-02-11 12:39:45,User d0102927-8842-4174-a4e8-6628194101d7 installed App4 from category Category4.
ca5447f2-05a8-4fdd-bf0a-70f5e3ed7f8c,App4,Category4,Benign,crash,2024-04-13 09:25:24,App App4 from category Category4 crashed on user ca5447f2-05a8-4fdd-bf0a-70f5e3ed7f8c's device.
8badf2f7-8cca-4188-863f-edf7c851d7ab,App5,Category5,Malware,crash,2024-01-29 11:20:36,App App5 from category Category5 crashed on user 8badf2f7-8cca-4188-863f-edf7c851d7ab's device.
e10498ba-7ec1-4126-af50-b822a49ca251,App2,Category2,Benign,open,2024-04-29 09:35:24,User e10498ba-7ec1-4126-af50-b822a49ca251 opened App2 from category Category2.
e3fde92c-7055-40e3-af72-9ab5a6685394,App1,Category1,Malware,crash,2024-03-09 14:57:12,App App1 from category Category1 crashed on user e3fde92c-7055-40e3-af72-9ab5a6685394's device.
ea47e338-20f4-4681-af95-00fcdb3d9686,App1,Category1,Malware,update,2024-01-12 03:44:19,User ea47e338-20f4-4681-af95-00fcdb3d9686 updated App1 from category Category1.
44dd43ef-15de-4987-96b2-f34246b10c99,App1,Category1,Malware,uninstall,2024-03-01 02:06:28,User 44dd43ef-15de-4987-96b2-f34246b10c99 uninstalled App1 from category Category1.
ccc1af3a-8eee-4f3c-8558-933a2cb7cca5,App1,Category1,Malware,update,2024-01-12 22:57:24,User ccc1af3a-8eee-4f3c-8558-933a2cb7cca5 updated App1 from category Category1.
915a4e24-8d58-43ee-8eea-d0ec68bf740c,App1,Category1,Malware,update,2024-01-21 23:52:16,User 915a4e24-8d58-43ee-8eea-d0ec68bf740c updated App1 from category Category1.
01dceacb-af12-4de2-9f95-9ea43964e765,App2,Category2,Benign,crash,2024-01-06 09:44:02,App App2 from category Category2 crashed on user 01dceacb-af12-4de2-9f95-9ea43964e765's device.
9e35ad62-87e2-4a90-8082-0f072979a2fd,App4,Category4,Benign,update,2024-02-27 15:22:52,User 9e35ad62-87e2-4a90-8082-0f072979a2fd updated App4 from category Category4.
6cde5ecf-716d-43b8-b744-a25164370869,App3,Category3,Malware,update,2024-04-29 17:14:07,User 6cde5ecf-716d-43b8-b744-a25164370869 updated App3 from category Category3.
a6040ada-3566-4b42-a37a-323de9cabeb4,App2,Category2,Benign,open,2024-06-09 17:05:19,User a6040ada-3566-4b42-a37a-323de9cabeb4 opened App2 from category Category2.
39e4258d-12fb-4d07-b71b-e29ba2cfa684,App1,Category1,Malware,crash,2024-02-09 01:16:35,App App1 from category Category1 crashed on user 39e4258d-12fb-4d07-b71b-e29ba2cfa684's device.
64c6fb0f-d029-4e5b-933a-60c2b2837e25,App2,Category2,Benign,install,2024-01-24 16:54:28,User 64c6fb0f-d029-4e5b-933a-60c2b2837e25 installed App2 from category Category2.
4c22cabd-e6fd-4281-8d22-353bd0faa020,App2,Category2,Benign,crash,2024-01-31 03:16:55,App App2 from category Category2 crashed on user 4c22cabd-e6fd-4281-8d22-353bd0faa020's device.
cb396dae-0b33-46f8-b473-449adbeff55d,App3,Category3,Malware,crash,2024-05-24 05:38:42,App App3 from category Category3 crashed on user cb396dae-0b33-46f8-b473-449adbeff55d's device.
0b371169-21d9-4a39-97e5-b2e00ae50402,App4,Category4,Benign,install,2024-01-18 13:51:16,User 0b371169-21d9-4a39-97e5-b2e00ae50402 installed App4 from category Category4.
b323155f-964a-4eb4-bfa2-abb9c770de4e,App2,Category2,Benign,open,2024-02-18 20:18:43,User b323155f-964a-4eb4-bfa2-abb9c770de4e opened App2 from category Category2.
47f993ee-7fb5-4825-aad2-a6bb3d23fe1e,App5,Category5,Malware,crash,2024-05-03 04:45:15,App App5 from category Category5 crashed on user 47f993ee-7fb5-4825-aad2-a6bb3d23fe1e's device.
76be0066-03a4-4dfe-8144-259f9f244133,App4,Category4,Benign,open,2024-01-01 20:45:12,User 76be0066-03a4-4dfe-8144-259f9f244133 opened App4 from category Category4.
400d93d9-8b98-42f1-a6c3-3f7e40650109,App4,Category4,Benign,crash,2024-01-16 07:11:46,App App4 from category Category4 crashed on user 400d93d9-8b98-42f1-a6c3-3f7e40650109's device.
e0c46489-a06b-4025-a0f4-02483ca84323,App3,Category3,Malware,install,2024-03-15 06:49:04,User e0c46489-a06b-4025-a0f4-02483ca84323 installed App3 from category Category3.
af728db4-3397-4f9f-a9ac-e8b5d66a6a38,App1,Category1,Malware,update,2024-03-24 11:29:10,User af728db4-3397-4f9f-a9ac-e8b5d66a6a38 updated App1 from category Category1.
408213b2-7558-41b4-b78d-327b2f90f3ae,App1,Category1,Malware,update,2024-03-02 06:31:16,User 408213b2-7558-41b4-b78d-327b2f90f3ae updated App1 from category Category1.
d6216bca-1894-43db-bd2c-b9f1eda5231c,App1,Category1,Malware,open,2024-04-03 10:28:06,User d6216bca-1894-43db-bd2c-b9f1eda5231c opened App1 from category Category1.
0abb40dd-c43b-4852-a9d8-374bf6d5d164,App4,Category4,Benign,uninstall,2024-04-24 20:49:41,User 0abb40dd-c43b-4852-a9d8-374bf6d5d164 uninstalled App4 from category Category4.
12daea81-36bc-4648-9568-67067f715166,App5,Category5,Malware,crash,2024-01-19 02:33:00,App App5 from category Category5 crashed on user 12daea81-36bc-4648-9568-67067f715166's device.
bda120ed-6a8b-4174-975e-00367ae75a38,App3,Category3,Malware,crash,2024-04-18 14:22:29,App App3 from category Category3 crashed on user bda120ed-6a8b-4174-975e-00367ae75a38's device.
6036bc0b-b112-4f72-b8a6-373f674cd1a9,App2,Category2,Benign,open,2024-03-20 21:23:45,User 6036bc0b-b112-4f72-b8a6-373f674cd1a9 opened App2 from category Category2.
a972de4e-39bc-4488-9794-003221ebb22e,App5,Category5,Malware,crash,2024-05-14 11:52:43,App App5 from category Category5 crashed on user a972de4e-39bc-4488-9794-003221ebb22e's device.
48dfad2f-bf5e-492e-8857-f361477f161f,App4,Category4,Benign,open,2024-03-25 05:00:12,User 48dfad2f-bf5e-492e-8857-f361477f161f opened App4 from category Category4.
56a06783-7d44-44e8-a029-916383dbb437,App3,Category3,Malware,update,2024-04-19 22:47:48,User 56a06783-7d44-44e8-a029-916383dbb437 updated App3 from category Category3.
68edc244-29c6-4de5-bfaf-1acb6507675b,App1,Category1,Malware,open,2024-05-15 12:31:08,User 68edc244-29c6-4de5-bfaf-1acb6507675b opened App1 from category Category1.
7007b031-7f59-4be2-bcac-995dfb8003eb,App2,Category2,Benign,crash,2024-05-27 08:57:30,App App2 from category Category2 crashed on user 7007b031-7f59-4be2-bcac-995dfb8003eb's device.
5fe51d83-07d8-4311-a961-0b5b8156ef27,App4,Category4,Benign,uninstall,2024-03-20 03:30:54,User 5fe51d83-07d8-4311-a961-0b5b8156ef27 uninstalled App4 from category Category4.
e30b5aa8-fddf-4d33-810b-e4800c171d47,App2,Category2,Benign,crash,2024-02-04 01:32:01,App App2 from category Category2 crashed on user e30b5aa8-fddf-4d33-810b-e4800c171d47's device.
89ffb406-2067-4e79-899d-477b079b8ad5,App1,Category1,Malware,open,2024-03-29 08:57:19,User 89ffb406-2067-4e79-899d-477b079b8ad5 opened App1 from category Category1.
4fbb477e-d9ad-4ad4-9740-9c86bdac0f23,App3,Category3,Malware,update,2024-04-12 07:01:33,User 4fbb477e-d9ad-4ad4-9740-9c86bdac0f23 updated App3 from category Category3.
76773ba7-3bd1-4005-9dee-a793590a6896,App3,Category3,Malware,install,2024-02-10 08:39:10,User 76773ba7-3bd1-4005-9dee-a793590a6896 installed App3 from category Category3.
d11a8420-1cc8-4186-85e7-8565223365fc,App1,Category1,Malware,install,2024-06-06 00:22:07,User d11a8420-1cc8-4186-85e7-8565223365fc installed App1 from category Category1.
681af7de-2423-4cd2-b12f-8ee423c9c76d,App4,Category4,Benign,uninstall,2024-04-12 05:17:05,User 681af7de-2423-4cd2-b12f-8ee423c9c76d uninstalled App4 from category Category4.
16b5a7b9-744c-4f56-a992-bb2b2596b2b7,App3,Category3,Malware,update,2024-02-11 01:35:04,User 16b5a7b9-744c-4f56-a992-bb2b2596b2b7 updated App3 from category Category3.
92389408-9fec-4717-a24a-c4ad847688e9,App1,Category1,Malware,uninstall,2024-01-29 08:16:22,User 92389408-9fec-4717-a24a-c4ad847688e9 uninstalled App1 from category Category1.
06358f26-d189-48ff-a419-4c2645c65eab,App3,Category3,Malware,uninstall,2024-02-18 12:06:54,User 06358f26-d189-48ff-a419-4c2645c65eab uninstalled App3 from category Category3.
4b749126-5abe-4464-9fa5-c9d1d754f93d,App4,Category4,Benign,update,2024-02-03 23:31:23,User 4b749126-5abe-4464-9fa5-c9d1d754f93d updated App4 from category Category4.
c1fbc741-b765-4859-a787-b038047b1544,App3,Category3,Malware,install,2024-02-11 16:52:44,User c1fbc741-b765-4859-a787-b038047b1544 installed App3 from category Category3.
4112cfd6-0648-4f2e-9446-4a8526db41b6,App5,Category5,Malware,install,2024-03-19 04:22:41,User 4112cfd6-0648-4f2e-9446-4a8526db41b6 installed App5 from category Category5.
51b74fa0-5ab1-4afb-8929-f7d20c91d1dc,App4,Category4,Benign,crash,2024-02-03 19:16:02,App App4 from category Category4 crashed on user 51b74fa0-5ab1-4afb-8929-f7d20c91d1dc's device.
13334a6d-e60d-4af6-916b-6dc055b97ede,App3,Category3,Malware,uninstall,2024-05-14 13:55:18,User 13334a6d-e60d-4af6-916b-6dc055b97ede uninstalled App3 from category Category3.
c218df04-f57b-4bc0-81d8-ed9f4b3ba61a,App1,Category1,Malware,install,2024-02-02 20:48:15,User c218df04-f57b-4bc0-81d8-ed9f4b3ba61a installed App1 from category Category1.
14f3ee52-6582-43b1-8d0a-3f2ab653a2b0,App5,Category5,Malware,open,2024-01-05 01:22:12,User 14f3ee52-6582-43b1-8d0a-3f2ab653a2b0 opened App5 from category Category5.
5cc8df7e-63db-4d85-a788-fe40bad89e7b,App1,Category1,Malware,crash,2024-01-01 20:43:27,App App1 from category Category1 crashed on user 5cc8df7e-63db-4d85-a788-fe40bad89e7b's device.
14655717-23e3-479a-9768-2ebaff3481b3,App2,Category2,Benign,crash,2024-02-04 17:54:26,App App2 from category Category2 crashed on user 14655717-23e3-479a-9768-2ebaff3481b3's device.
2b7ebc7c-86e4-474b-a76e-2b70e3b34ffb,App1,Category1,Malware,crash,2024-02-21 22:28:46,App App1 from category Category1 crashed on user 2b7ebc7c-86e4-474b-a76e-2b70e3b34ffb's device.
8a8983ba-1de6-46f3-a935-21eb9083775b,App3,Category3,Malware,open,2024-01-25 06:17:06,User 8a8983ba-1de6-46f3-a935-21eb9083775b opened App3 from category Category3.
d18a90da-5abe-48f5-9a56-dda42a918f60,App2,Category2,Benign,install,2024-06-06 21:13:04,User d18a90da-5abe-48f5-9a56-dda42a918f60 installed App2 from category Category2.
377bd1cf-bf86-47c3-b10e-0f761dc7e418,App3,Category3,Malware,crash,2024-04-27 09:21:03,App App3 from category Category3 crashed on user 377bd1cf-bf86-47c3-b10e-0f761dc7e418's device.
75dc3971-649d-4d43-9f85-7324cadd09d8,App2,Category2,Benign,uninstall,2024-02-09 17:53:03,User 75dc3971-649d-4d43-9f85-7324cadd09d8 uninstalled App2 from category Category2.
5867041c-4651-44e6-afb3-e2db4b8b533c,App4,Category4,Benign,install,2024-05-31 10:50:52,User 5867041c-4651-44e6-afb3-e2db4b8b533c installed App4 from category Category4.
e6def057-1289-49d6-a356-be128fb5bbad,App2,Category2,Benign,open,2024-03-13 08:54:10,User e6def057-1289-49d6-a356-be128fb5bbad opened App2 from category Category2.
63d3e055-1484-43c6-8877-aaec10a6e8f4,App1,Category1,Malware,open,2024-04-19 01:07:47,User 63d3e055-1484-43c6-8877-aaec10a6e8f4 opened App1 from category Category1.
2a3da4e2-7e06-4039-9a72-31c75122245b,App5,Category5,Malware,open,2024-05-28 13:02:26,User 2a3da4e2-7e06-4039-9a72-31c75122245b opened App5 from category Category5.
63917051-5e8a-46f4-a314-a2a8e4c155de,App1,Category1,Malware,crash,2024-02-26 19:21:28,App App1 from category Category1 crashed on user 63917051-5e8a-46f4-a314-a2a8e4c155de's device.
e88d55e0-a337-44cc-a562-fefdc8d2f846,App2,Category2,Benign,uninstall,2024-01-21 18:09:47,User e88d55e0-a337-44cc-a562-fefdc8d2f846 uninstalled App2 from category Category2.
ff62a65d-1365-4b8f-b956-c6c53d349e6a,App2,Category2,Benign,uninstall,2024-04-03 05:07:24,User ff62a65d-1365-4b8f-b956-c6c53d349e6a uninstalled App2 from category Category2.
e1c9caae-7334-427c-832e-a6b14b6d19b3,App2,Category2,Benign,uninstall,2024-06-11 00:17:32,User e1c9caae-7334-427c-832e-a6b14b6d19b3 uninstalled App2 from category Category2.
bc222de8-0fd2-40ee-920d-0af915a8ab24,App3,Category3,Malware,open,2024-03-04 04:21:02,User bc222de8-0fd2-40ee-920d-0af915a8ab24 opened App3 from category Category3.
f8078a6d-dc8f-48ba-a993-b42281e644d8,App2,Category2,Benign,open,2024-02-09 10:47:56,User f8078a6d-dc8f-48ba-a993-b42281e644d8 opened App2 from category Category2.
944891e1-0308-4727-8158-af1decfada3c,App5,Category5,Malware,update,2024-02-24 18:22:59,User 944891e1-0308-4727-8158-af1decfada3c updated App5 from category Category5.
6b12ac65-12f2-402c-ba05-198716e145bc,App1,Category1,Malware,update,2024-02-13 21:40:45,User 6b12ac65-12f2-402c-ba05-198716e145bc updated App1 from category Category1.
d7d2d722-6c4c-47e2-beb8-39a1db43954c,App2,Category2,Benign,update,2024-05-17 14:01:14,User d7d2d722-6c4c-47e2-beb8-39a1db43954c updated App2 from category Category2.
0c97fc63-59d0-41f3-ae79-0bd8f667724e,App4,Category4,Benign,uninstall,2024-02-07 21:18:41,User 0c97fc63-59d0-41f3-ae79-0bd8f667724e uninstalled App4 from category Category4.
3f1bb2db-c2bd-44e1-b83f-6d46f568237b,App1,Category1,Malware,update,2024-02-09 18:45:52,User 3f1bb2db-c2bd-44e1-b83f-6d46f568237b updated App1 from category Category1.
7d418937-e294-41b1-a35f-18748507859d,App4,Category4,Benign,crash,2024-01-17 04:16:38,App App4 from category Category4 crashed on user 7d418937-e294-41b1-a35f-18748507859d's device.
f5db2fe6-dee6-47b5-86e1-68a379c5eef7,App4,Category4,Benign,update,2024-02-17 19:48:42,User f5db2fe6-dee6-47b5-86e1-68a379c5eef7 updated App4 from category Category4.
08c2951b-8b57-4c9a-b766-13b5d1411c69,App2,Category2,Benign,uninstall,2024-02-23 17:49:16,User 08c2951b-8b57-4c9a-b766-13b5d1411c69 uninstalled App2 from category Category2.
76c1cbe4-b3fb-4b0e-879d-70b93b4fad4c,App3,Category3,Malware,crash,2024-02-26 15:21:47,App App3 from category Category3 crashed on user 76c1cbe4-b3fb-4b0e-879d-70b93b4fad4c's device.
3f619170-8bdc-4901-9906-4131d70b9d5a,App4,Category4,Benign,install,2024-02-14 05:55:30,User 3f619170-8bdc-4901-9906-4131d70b9d5a installed App4 from category Category4.
294c9116-bad7-437f-8218-e391df56221d,App1,Category1,Malware,crash,2024-03-26 01:13:21,App App1 from category Category1 crashed on user 294c9116-bad7-437f-8218-e391df56221d's device.
ed62f2b4-4179-417e-9bf1-ecc6ad48cf51,App2,Category2,Benign,crash,2024-06-11 21:11:25,App App2 from category Category2 crashed on user ed62f2b4-4179-417e-9bf1-ecc6ad48cf51's device.
5bd1b7f3-207b-42ea-8abf-43bd56e2650a,App3,Category3,Malware,uninstall,2024-01-21 02:47:37,User 5bd1b7f3-207b-42ea-8abf-43bd56e2650a uninstalled App3 from category Category3.
c55bc3f0-f1b9-467c-95b8-4eee340bda0a,App2,Category2,Benign,uninstall,2024-01-18 11:27:31,User c55bc3f0-f1b9-467c-95b8-4eee340bda0a uninstalled App2 from category Category2.
26309d99-23fe-46d6-bb8b-986965150b26,App1,Category1,Malware,uninstall,2024-05-23 17:52:50,User 26309d99-23fe-46d6-bb8b-986965150b26 uninstalled App1 from category Category1.
1d21c4b2-d51a-4707-8b32-18a21a6366f5,App2,Category2,Benign,open,2024-06-13 04:24:02,User 1d21c4b2-d51a-4707-8b32-18a21a6366f5 opened App2 from category Category2.
e3335b35-d31b-4614-ba10-0380c1676a8e,App1,Category1,Malware,uninstall,2024-04-11 15:09:54,User e3335b35-d31b-4614-ba10-0380c1676a8e uninstalled App1 from category Category1.
e3a4608f-1f75-44b2-8ae7-3bf13c9f043d,App4,Category4,Benign,open,2024-06-13 06:08:40,User e3a4608f-1f75-44b2-8ae7-3bf13c9f043d opened App4 from category Category4.
3363881f-8b30-455a-a94d-d2695de1d335,App1,Category1,Malware,install,2024-03-02 07:19:04,User 3363881f-8b30-455a-a94d-d2695de1d335 installed App1 from category Category1.
31656034-75e8-456f-9c32-bfbf02b91606,App2,Category2,Benign,update,2024-02-11 14:45:03,User 31656034-75e8-456f-9c32-bfbf02b91606 updated App2 from category Category2.
3a26e42e-ec87-444e-b8a1-1fa682e893c8,App1,Category1,Malware,install,2024-05-25 16:34:17,User 3a26e42e-ec87-444e-b8a1-1fa682e893c8 installed App1 from category Category1.
81d69329-3f85-452d-a019-6879da16a3d3,App5,Category5,Malware,update,2024-01-20 09:33:21,User 81d69329-3f85-452d-a019-6879da16a3d3 updated App5 from category Category5.
ed7f75c4-1289-4fbf-8319-17df7e94cb40,App1,Category1,Malware,uninstall,2024-06-06 00:33:24,User ed7f75c4-1289-4fbf-8319-17df7e94cb40 uninstalled App1 from category Category1.
5c73f96a-6fd5-48a1-b7c0-62b15d08d242,App4,Category4,Benign,install,2024-01-12 15:34:11,User 5c73f96a-6fd5-48a1-b7c0-62b15d08d242 installed App4 from category Category4.
fe47da57-b560-4260-b842-3c78a660d50b,App1,Category1,Malware,crash,2024-04-26 13:33:34,App App1 from category Category1 crashed on user fe47da57-b560-4260-b842-3c78a660d50b's device.
cddf73bd-6aa1-48d5-96ce-7ed19af001ad,App5,Category5,Malware,open,2024-02-11 01:23:16,User cddf73bd-6aa1-48d5-96ce-7ed19af001ad opened App5 from category Category5.
f0063e4c-1658-45eb-af00-638b3193fdfa,App1,Category1,Malware,update,2024-06-06 08:18:27,User f0063e4c-1658-45eb-af00-638b3193fdfa updated App1 from category Category1.
3974b6c4-fcb0-4837-80ab-d49c7b680fef,App2,Category2,Benign,update,2024-02-22 01:12:34,User 3974b6c4-fcb0-4837-80ab-d49c7b680fef updated App2 from category Category2.
e95a4e60-1e71-44fb-a33d-76d70f8d71d1,App4,Category4,Benign,update,2024-03-04 21:42:03,User e95a4e60-1e71-44fb-a33d-76d70f8d71d1 updated App4 from category Category4.
65c41d4c-5ee8-4d29-a66b-10a33612a6de,App5,Category5,Malware,update,2024-01-18 12:02:32,User 65c41d4c-5ee8-4d29-a66b-10a33612a6de updated App5 from category Category5.
c1d337c9-85c4-4482-9782-e7bd1f932498,App4,Category4,Benign,update,2024-05-01 23:39:08,User c1d337c9-85c4-4482-9782-e7bd1f932498 updated App4 from category Category4.
00ea80f7-b153-477d-8aa2-08e5e1d56476,App2,Category2,Benign,crash,2024-05-14 10:25:23,App App2 from category Category2 crashed on user 00ea80f7-b153-477d-8aa2-08e5e1d56476's device.
54c9197d-0cff-435a-9fa7-f376428d7d78,App3,Category3,Malware,update,2024-01-10 23:10:36,User 54c9197d-0cff-435a-9fa7-f376428d7d78 updated App3 from category Category3.
4f7455d1-f239-4425-8a83-832cab9dadfd,App5,Category5,Malware,crash,2024-04-27 02:10:12,App App5 from category Category5 crashed on user 4f7455d1-f239-4425-8a83-832cab9dadfd's device.
a2c4fb7e-da1e-42b9-b6fe-bfe84e409894,App4,Category4,Benign,crash,2024-06-10 08:15:27,App App4 from category Category4 crashed on user a2c4fb7e-da1e-42b9-b6fe-bfe84e409894's device.
8fd03505-06a5-429a-8b91-a44bede1f580,App4,Category4,Benign,update,2024-03-14 01:41:22,User 8fd03505-06a5-429a-8b91-a44bede1f580 updated App4 from category Category4.
2fee5f79-2fde-4b04-a974-b8fd113da90f,App5,Category5,Malware,open,2024-01-23 12:32:33,User 2fee5f79-2fde-4b04-a974-b8fd113da90f opened App5 from category Category5.
e36b4950-31e3-416a-9e10-2f3de2ecfb49,App1,Category1,Malware,crash,2024-04-24 22:09:14,App App1 from category Category1 crashed on user e36b4950-31e3-416a-9e10-2f3de2ecfb49's device.
00b2f225-80c0-4a1d-83a6-3d0a2923c8d4,App1,Category1,Malware,crash,2024-03-15 11:57:22,App App1 from category Category1 crashed on user 00b2f225-80c0-4a1d-83a6-3d0a2923c8d4's device.
f1afc4d5-dd52-4622-8e6c-c4f6f2462a7a,App2,Category2,Benign,open,2024-02-10 11:53:43,User f1afc4d5-dd52-4622-8e6c-c4f6f2462a7a opened App2 from category Category2.
b62dfe24-f0c9-4138-b77b-ae9374296bba,App4,Category4,Benign,install,2024-04-26 06:16:36,User b62dfe24-f0c9-4138-b77b-ae9374296bba installed App4 from category Category4.
b4419c00-b8cb-47ec-81a6-082564b35011,App5,Category5,Malware,crash,2024-05-09 23:27:15,App App5 from category Category5 crashed on user b4419c00-b8cb-47ec-81a6-082564b35011's device.
